DELTA ONLYONE NORMtt1 NORMtt2 NORMtt1t2 testdivisor testSUM PAR212 R2121
0.6080821559893451 1.0 0.6268712510293502 0.7523450893090204 0.29188174794983585 0.9964936327929277 1.0 0.7791228623477157 1.200158865275185
0.6526474552449918 1.0 0.742034604497983 0.6704512818235226 0.001094515200867904 1.0014229148990692 1.0 0.6703615783497157 0.903531018310272
0.0022063242809956924 1.0 1.000046452077099 0.003557320132788474 0.0006073271303715522 1.0000524310856012 1.0 0.00963879204017719 0.003557154895555012
0.0029153048441472027 1.0 0.9999033897934527 0.0038521618454566424 0.0012082024908719846 0.9999107991822332 1.0 0.013900038833126835 0.0038525340395659355
0.06365771566878194 1.0 0.9892121645369576 0.08552262212213417 0.07568656373276707 0.9932427321443935 1.0 0.14648990931838055 0.08645528753901509
0.4063873575091429 1.0 0.7598242104786856 0.6092766548940413 0.3093878584083597 0.9967855603240778 0.9999999999999999 0.6501285789522268 0.8018652821159776
0.21944839198721874 1.0 0.9392723380651407 0.3746498120136378 0.11366350098706225 1.009553726148421 1.0 0.34317266054516055 0.3988724002938272
0.5310864039453663 1.0 0.7716337450707542 0.6117221459479958 0.20616588305396127 0.9859865973649261 1.0000000000000002 0.6360671061044443 0.7927623044685591
0.2580402399791271 1.0 0.8717809593728205 0.38531233586608193 0.4669365001814163 0.9608897121826984 0.9999999999999998 0.4898958653377313 0.44198296799609454
0.037389114719153085 1.0 0.9963676086008756 0.03217015831635667 0.04651847322595593 0.9969021477713058 0.9999999999999998 0.08515625949378028 0.032287438931832405
0.20954631518332664 1.0 0.9464808769016595 0.33722661154915234 0.058494685153701285 1.0035416364698257 1.0000000000000002 0.3227598947506737 0.35629521924740437
0.6915375115292648 1.0 0.605490149103549 0.7717477240827237 0.2656059478951251 0.978427479650977 0.9999999999999999 0.7958528000444314 1.2745834514819527
0.3267066939496645 1.0 0.9288457889029433 0.41498248366159657 0.256109144313497 1.0073502522071491 1.0 0.3704665982747551 0.4467722076360286
0.7526317596934385 1.0 0.4787794621246859 0.8787991615777492 0.012445219503920737 1.0559236684450697 1.0 0.8779352064062566 1.83549886972572
0.24674801892745638 1.0 0.9526218725885488 0.3119011720975542 0.03330224984710822 1.0017950137978333 1.0 0.30415714337474753 0.327413406171358
0.10381486521601659 1.0 1.001177478774863 0.16459219847138026 0.17222409586751755 1.0148993458480127 0.9999999999999999 0.048542187898692794 0.16439862258267243
0.196126469992407 1.0 0.9383915224107862 0.31020523563736535 0.1374063320415744 0.9883930684672098 1.0000000000000002 0.3455739438493118 0.33057122558015956
0.24475990029489977 1.0 0.9370811522496142 0.3345741703808052 0.06373912769121087 0.9875558211291127 0.9999999999999999 0.34911160693757404 0.35703862955476806
0.20312492583231506 1.0 0.9240066837115877 0.3676793512504928 0.05047848282662576 0.994960368116377 1.0 0.3823763178549555 0.3979184974870348
0.12575893008141686 1.0 0.9549273435662582 0.3136554194350317 0.03468569576896851 1.0036654492195436 1.0 0.29683963433054117 0.32845998341995175
0.006013546885694556 1.0 0.9996534599861854 0.007824291542847478 0.004107890714998123 0.9996837181198588 1.0 0.026324132229729524 0.007827003912891579
0.09462939947875439 1.0 0.9909649836643801 0.14766994151265447 0.02307887037272875 1.001605508936834 1.0000000000000002 0.13412084532635077 0.14901630627411483
0.14651631270681686 1.0 0.9839715764831068 0.203830485197731 0.057059794205742476 1.0042088546838877 1.0 0.17832536744206945 0.20715078572315898
0.29761473174952763 1.0 0.9140061038928695 0.41254775198309296 0.03644369556532475 1.0122252953999447 1.0 0.4057004338752637 0.45136214104697886
0.17301694118106933 1.0 0.9736520657423268 0.24004879325866102 0.03528954426530555 1.0014155580026216 1.0 0.22803871354596722 0.2465447378018392
0.0804722699801555 1.0 0.9967409779790668 0.13892127171197513 0.0636090516316102 1.0052545038053777 0.9999999999999998 0.08066859870689146 0.13937549953413544
0.21173405938770642 1.0 0.9646256161692552 0.27371933437980467 0.03239486558945833 1.0025170141044348 1.0 0.26362363443000436 0.28375706573790316
0.6518340829881749 1.0 0.7440496768943893 0.7276443803507068 0.6197309329307499 1.017812834843733 0.9999999999999999 0.6681242985503183 0.9779513424262786
0.09031441639527728 1.0 0.9940977699642556 0.11940430549871292 0.012699662041027187 1.0017922250432314 1.0 0.108487896800029 0.12011324148026839
0.023347411229270882 1.0 1.000185896443162 0.02913420764369802 0.007749863557040409 1.0006103101053951 1.0 0.019282827692320315 0.029128792704740607
0.20782789830193008 1.0 0.9701137703408772 0.21041333609341228 0.13811444668599437 0.995388290489794 1.0 0.24265051534049492 0.21689552558302264
0.013825999939534912 1.0 1.00005693355595 0.020098191257703117 0.003207375242682345 1.0002424952335294 1.0 0.010671005263309398 0.02009704706134982
0.11570063546548515 1.0 0.9657288566382088 0.1695234957314985 0.1817887268345303 0.9824505041251297 1.0 0.25955303014270115 0.17553943279858636
0.04469669596054472 1.0 0.9991669189794927 0.04770528248866066 0.0037685527072700243 1.0003158554487679 0.9999999999999999 0.04081014600596021 0.0477450579902954
0.3814028179141611 1.0 0.9331952229054754 0.3652776087860431 0.033091381912993253 1.004196012018501 1.0 0.3593698317143499 0.39142678811488363
0.3519994839502154 1.0 0.9099726282128464 0.4768716624985007 0.3619776041492776 1.0197457570806443 0.9999999999999999 0.4146683203518261 0.5240505568118676
0.10854731615409598 1.0 0.985073730178344 0.15148515327621115 0.04370468478603763 0.9962100669788506 1.0 0.1721329315166722 0.1537805228536399
0.2846358780742027 1.0 0.8959426586973351 0.41261091656206533 0.20748826845578594 0.9910108270346548 1.0000000000000002 0.44416973369011825 0.4605327277997736
0.10772900153139309 1.0 0.9987866286848642 0.16265099528683477 0.13624627519613128 1.011775283709091 1.0 0.04924703402564864 0.1628485910959809
0.21578931368762577 1.0 0.9787926502917186 0.265761385300086 0.21216983564821396 1.0145128705017663 1.0 0.20485347869858986 0.27151959633215333
0.048200022478727525 1.0 0.9997936784729577 0.06411441559646966 0.028001727632470778 1.001664455292245 0.9999999999999998 0.020312569643249734 0.06412764651042333
0.04029543523238314 1.0 0.9999182986310272 0.059289158527473775 0.01917793989007104 1.0016485799289314 0.9999999999999999 0.012782646941530808 0.05929400292868492
0.3623242120274551 1.0 0.8802236784600325 0.4848338531176958 0.05975455191811751 0.999722069465307 1.0000000000000002 0.47455903308049 0.5508075560588436
0.030910361276799265 1.0 0.9988361691088348 0.059917629648724616 0.004889904088092057 1.0006950472295946 0.9999999999999999 0.048231807761964986 0.05998744489016987
0.2801423147319919 1.0 0.9471492253762456 0.32329866074336416 0.011226876463549959 1.001728695787539 0.9999999999999999 0.3207933055242546 0.34133867407740004
0.0005941284684233769 1.0 0.999987422151774 0.0009397841565354291 0.00013391554279202378 0.9999878886645974 1.0000000000000002 0.00501552970779632 0.000939795977146593
0.15486762785024927 1.0 1.0039134292928233 0.22047707695116728 0.33905901146314815 1.0258490288641497 1.0 0.08855604730608048 0.2196176189280342
0.7958069893831692 1.0 0.6882397977529882 0.7506782469710819 0.3400685224021874 1.0082864377079015 1.0 0.7254832739553174 1.0907219393908154
0.575909385813175 1.0 0.6064095959754571 0.788186535736814 0.08521581964798951 1.003906439293107 1.0000000000000002 0.795152439415791 1.2997593391789168
0.09623385354870785 1.0 0.9515746092067281 0.24896147698537982 0.128100481638091 0.9849674666553004 1.0000000000000002 0.3074178965399752 0.26163106347795934
0.018791626293771842 1.0 0.9996284336474857 0.023369774759287677 0.001345501271685387 0.9999004320989225 1.0 0.027257928084766 0.02337846140892079
0.18799585484548834 1.0 0.9741794694988059 0.28682963863960514 0.2202621773039751 1.0123761395134434 1.0 0.22577502343489006 0.29443202984679273
0.12305474516365744 1.0 0.9701580889688897 0.22910077839234305 0.028111638125166764 0.9958197715380849 1.0000000000000002 0.24247326122323698 0.23614788249184993
0.0206690044347929 1.0 0.9999822820386204 0.02923220465947716 0.00549188264312737 1.0004423942378988 1.0 0.005952781604692859 0.029232722603727276
0.26236045002925584 1.0 0.9537718079446778 0.260994574752895 0.1594583744620338 0.9932554369474321 1.0 0.3005317593365811 0.2736446732634329
0.2525729505614332 1.0 0.9521362558743495 0.3297109644946447 0.09798083318055809 1.0072821145573034 1.0 0.305673927984667 0.3462854843100898
0.12887711995250692 1.0 0.9923821354074792 0.14918366151874224 0.04812560545474056 1.0029220999894524 1.0 0.12319779756185316 0.15032884631431453
0.3568093990809743 1.0 0.857637742460141 0.5038605657519141 0.08317385727094627 1.004382578332427 1.0 0.5142543171504473 0.5874981251484872
0.07367241347532828 1.0 0.9825600115888377 0.1437533841435792 0.06739112041720344 0.993039627903682 1.0 0.18594575452680628 0.14630494061235447
0.14880776087901185 1.0 0.9615992394642815 0.21553563495585523 0.1925933148020168 0.9885646359291235 0.9999999999999999 0.2744574696773898 0.2241428924963925
0.27453379338577605 1.0 0.9092922075867281 0.41390269360173654 0.012328322233722638 1.0002828320083488 1.0 0.4161582406033243 0.4551921705127541
0.014632626191388705 1.0 0.9992253895594023 0.03004920378170244 0.0028013261619363535 0.9997088084560958 1.0 0.03935252037494948 0.03007249825282393
0.38921740894721196 1.0 0.8476812399211476 0.5596280507281308 0.17693667536760654 1.0123260625417538 1.0 0.5305059052317379 0.6601869008923544
0.00997364371725466 1.0 1.0006146655285566 0.01201392870084983 0.009408976966278303 1.0006842781470062 1.0 0.03506720506149898 0.012006548689253611
0.10531300693033019 1.0 0.9962722980395318 0.11891898586897749 0.04972582359014965 1.003136525678725 1.0 0.08626417656843609 0.1193639390586155
0.11098430679520238 1.0 0.9880981623738875 0.1542528820404888 0.0007497228397921347 1.0004298877664346 1.0 0.15382464533795115 0.15611088848692836
0.23686008092274358 1.0 0.9297027453258926 0.32197092974875846 0.19264984294560905 0.9870801450752714 1.0 0.3683107456123139 0.34631599332956325
0.5737852048339653 1.0 0.6283463077284175 0.8042404629831227 0.3234600905185473 1.0142737674286295 1.0 0.7779337488270224 1.2799318673337852
0.03169724544222493 1.0 1.0003892674857082 0.05470311554537587 0.01696939901771372 1.0017370093673783 1.0 0.027904954767779315 0.05468182968701969
0.3779463580074979 1.0 0.849077402583841 0.5104595496462019 0.11529571304025836 0.9890072439836421 1.0 0.5282684586661199 0.6011931869730772
0.01546175371954432 1.0 0.9993859890693589 0.02820154836685948 0.002252746671996901 0.999821178767266 1.0000000000000002 0.0350377632256881 0.02821887506459954
0.3814524485667715 1.0 0.869640121242577 0.4974573428643403 0.026559097330317794 1.0048626152883544 1.0000000000000002 0.49368619539662667 0.5720266702432647
0.03525587562915688 1.0 0.9996582847065684 0.047430009828419634 0.012357835517210394 1.0007468030254514 0.9999999999999998 0.026140271948114115 0.04744622292840984
0.7987933728126658 1.0 0.5952107909554654 0.8489041377852253 0.6256519974024896 1.0308803883009745 1.0 0.8035696076446455 1.4262243740952971
0.13349986391656496 1.0 0.9632902647131435 0.22270182294512916 0.12226441237330218 0.9903705327891993 1.0 0.2684620381150415 0.2311886988824154
0.1758691238573714 1.0 0.9842279304442186 0.19706480973036355 0.0459164979676216 1.0039768715507515 1.0 0.17690500539411047 0.2002227366596078
0.1253363931132219 1.0 0.9884271429576132 0.17936823309306538 0.05723110209661671 1.0046291427332268 1.0000000000000002 0.151696351520563 0.1814683402525271
0.3379531499855414 1.0 0.8627614819118589 0.4181070726019481 0.5871023206746735 0.9654130412775892 1.0 0.5056111404323023 0.48461490384970923
0.6930697261439185 1.0 0.669217756680723 0.7202006106819152 0.3116098259144502 0.9885924542500036 1.0 0.7430663457210404 1.0761827573943403
0.8242957801214991 1.0 0.6163766472801078 0.7963328718212503 0.12624793846667043 0.9896693413100487 0.9999999999999998 0.7874514770369876 1.291958213107582
0.05413970107003962 1.0 0.9936856981318657 0.07914837701460557 0.037769940098295575 0.9968814330774255 1.0000000000000002 0.11219952463440717 0.07965131949006102
0.49490725649863154 1.0 0.8251533424213864 0.5620087350743111 0.026442737773154104 1.0037012818153965 0.9999999999999998 0.5649088081193404 0.6810961141175461
0.04285597040312211 1.0 0.9983064172691146 0.053364809108835315 0.003813722290945238 0.9996803194432325 1.0 0.05817471305734678 0.0534553401497866
0.7323695659802995 1.0 0.7266062183482597 0.7131877864483174 0.37699697695207235 1.0056594228633084 1.0 0.6870541488541068 0.9815327318138766
0.3369066968237812 1.0 0.8927130021811224 0.4081117708344774 0.2663837554091449 0.9879748161685373 1.0 0.45062567141338883 0.4571589859645348
0.13805038614226436 1.0 0.9846574852601127 0.2172601484642919 0.09412998054596203 1.0084899962556282 1.0 0.17449824274539566 0.2206454038247617
0.45375337133129706 1.0 0.8876568877694366 0.5164966653269482 0.3373791169181292 1.0407863019262875 1.0 0.46050542841043446 0.5818652144127845
0.9402735786097975 1.0 0.649143302482806 0.7695411912904069 0.14557440852230819 0.9854512960921374 1.0 0.7606661375674063 1.1854719725938938
0.38182114610138507 1.0 0.9022918408068495 0.43370793555458403 0.015871560084608004 0.9970717508649046 1.0 0.43112577516704675 0.48067367556682405
0.06872385811814682 1.0 0.9911708461473963 0.122966276993479 0.010557811330245066 0.9979798962538007 1.0 0.13259092633907657 0.12406163626728867
0.19656645293107064 1.0 0.9491788175272997 0.30126237069968315 0.051454046248413425 0.9935333603561525 1.0 0.31473730690446716 0.31739263997114897
0.08502603437794096 1.0 0.9964390760537083 0.0977106074801463 0.015173571435691303 1.0011909908795493 1.0 0.0843158805518391 0.0980597909378653
0.16500131771989265 1.0 0.9679030818392276 0.24444195550599243 0.023951846601908296 0.9984762204931663 1.0000000000000002 0.25132374373728744 0.25254796693228754
0.28581183380483777 1.0 0.930524933029856 0.36298734732679133 0.01316511212263298 1.0033092357540017 1.0 0.36622854750794887 0.390088792295848
0.2658978559233376 1.0 0.9376439235825927 0.41061474768781797 0.29359949030227994 1.0181048598584772 1.0 0.34759728504210297 0.43792183510230875
0.04624909155441896 1.0 0.9974701376603612 0.08444579297592134 0.01054464192407643 1.0011975980538477 1.0 0.07108673909963889 0.08465997104835148
0.025966208344336193 1.0 0.999436293548417 0.03915312657276344 0.002648338942986764 1.0001909816032475 1.0 0.03357223761089689 0.03917520989132129
0.010938391766808405 1.0 0.9999196240898256 0.017984980994128884 0.0009735037693738319 1.0000797271652833 1.0 0.012678539350505915 0.017986426669543233
0.04215965766141379 1.0 0.9985837579720802 0.05201204273587908 0.000864911181921173 0.9998287508990287 1.0 0.05320223974944989 0.052085808847427
0.331550320852284 1.0 0.9371665590655825 0.35853913613547095 0.05929903787903272 0.9969890750444408 1.0 0.3488822732228963 0.38257781678953456
0.5964058572746204 1.0 0.7231178686074434 0.6936461663852602 0.03344876525595902 1.0112258921868609 1.0 0.690724654330963 0.9592435707902796
0.25301375726465336 1.0 0.9371796613878771 0.37395511124049924 0.11123352738448862 1.0062410098701633 1.0000000000000002 0.34884707578092733 0.3990217955506055
0.009742663558420628 1.0 0.9998867802966284 0.010898767320031444 0.0007815062404571476 0.9999432305565322 1.0 0.015047477796695413 0.010900001414958397
0.09484379280607186 1.0 0.9879439777840904 0.13473298793349348 0.03723709480753666 0.9976588002119158 1.0000000000000002 0.15481181079022677 0.13637715393102848
0.224647087954894 1.0 0.9602226626545549 0.29140029723905647 0.04784369591567879 1.0033023051822516 1.0 0.2792354528432899 0.30347158900986
0.3523812330900477 1.0 0.9060876688437784 0.4314807010544241 0.046669480265168074 1.0083875843698793 1.0000000000000002 0.42308998613681176 0.47620193485804635
0.047122984678855964 1.0 0.996655148219027 0.06542137831019273 0.01930511562866465 0.9989403895542189 1.0 0.08172218504487751 0.06564093751695105
0.2583881088923565 1.0 0.9496024439006473 0.34307815069321224 0.12746959852549955 1.009360787511331 1.0 0.31345685275316293 0.36128608650580407
0.18905376233879068 1.0 0.9512589476200171 0.34246261954621554 0.12212579862251555 1.005067044199764 1.0 0.30839327906563996 0.36000987996279343
0.23673274307428435 1.0 0.9795558817595235 0.3024571168205561 0.33112560728854484 1.0224241507819953 1.0 0.201172250845694 0.30876963984665035
0.07220401378809552 1.0 0.9987166637819113 0.08264632232645196 0.03315878183544935 1.0022940109460607 1.0 0.05064608064133765 0.08275252163460382
0.02151614511844513 1.0 1.0016247908370832 0.03260834627908552 0.026411136989015184 1.0020975127634508 0.9999999999999999 0.05702825281762663 0.03255545048144615
0.14269513292970662 1.0 0.9745824433378678 0.22097117073461167 0.00876148977752748 0.9997762287384275 1.0 0.22402915242796345 0.22673420011323298
0.6182727293015001 1.0 0.6237680281054787 0.7763057132917804 0.051805545313974626 0.9646979694431966 1.0 0.7816095234280369 1.2445423271365676
0.6148895103508463 1.0 0.760208263695705 0.6544383909342286 0.0471575690451873 1.0001400650562262 1.0 0.6496794562003337 0.8608672415013187
0.04530243548592201 1.0 0.9946602587857649 0.07552069482762928 0.028523948058307286 0.997623141931414 0.9999999999999999 0.10320353478556384 0.07592612066337247
0.039088056710484584 1.0 0.9973820990395267 0.06476832862512714 0.006771475914136651 0.9995657457476286 1.0 0.07231146876884742 0.06493833074355222
0.07428125837457722 1.0 0.9883361642750015 0.10134242775879863 0.07035379808698981 0.993462742451838 1.0 0.1522879719025017 0.10253841903391123
0.0055332341838729236 1.0 1.000380982208944 0.008012002625665645 0.004780112905826504 1.0004155864929016 1.0 0.027606331978940236 0.008008951357686069
0.6561176491377954 1.0 0.7686477505451912 0.6570438827278047 0.17159039253218472 1.007952126528493 1.0000000000000002 0.6396722876456489 0.8548049249630569
0.07611506403734532 1.0 0.9904943296022478 0.09842192553525035 0.07094649041742118 0.9956983201485947 1.0 0.13755356420607148 0.09936647045195461
0.2344793927722479 1.0 0.9031819977970038 0.40092512116569823 0.13096192131600534 0.9846503958359987 1.0 0.42925782328970186 0.4439029145217848
0.26390959443710404 1.0 0.9119768197246894 0.397979905548135 0.057751009483538944 0.9856517597542496 1.0 0.4102417339628445 0.4363925671578786
0.15376154182128296 1.0 0.979751123162113 0.22377237268933362 0.08101961036673011 1.003140156234543 1.0 0.200219221511268 0.22839715862444332
0.13855234476640907 1.0 0.9839289339934905 0.19171184331162813 0.027021676103463746 1.0037018267468898 1.0 0.1785605019326326 0.1948431809333259
0.18848299931820242 1.0 0.9403569569099816 0.33504516167825593 0.01762055284731658 0.9931125434560156 1.0 0.3401893496142981 0.35629572282765504
0.1468865982193347 1.0 0.9819488080007883 0.1890994097755411 0.00012158919275866294 0.9996150451526828 1.0 0.18914687009261022 0.19257562943687517
0.002440164578818682 1.0 1.0003255599053515 0.0025287532339989616 0.004105430735359176 1.0003283754952006 1.0 0.025519126159709336 0.002527930241268879
0.03263889949228057 1.0 0.9974347632601431 0.05275770535898469 0.010780840106362136 0.9989304414798822 1.0000000000000002 0.0715813735561317 0.05289338942483283
0.13942126680794958 1.0 0.9768955700267001 0.1902609884724379 0.053118222793237836 0.9947023231190373 1.0 0.21371720862440746 0.19476082634629796
0.11434092080826523 1.0 0.9872023412403892 0.13545527511354816 0.043096886441773945 0.998249549908915 1.0 0.1594726855906495 0.13721125797103845
0.24384846977008603 1.0 0.9274848561515678 0.34284234504078775 0.15158910535750264 0.9918967256464086 1.0 0.373860724882282 0.369647377816335
0.011458798663401201 1.0 1.0004042776178304 0.01532646554606137 0.007613993271087137 1.0005171240387032 1.0 0.028437979465021447 0.015320271903031901
0.4098047040345004 1.0 0.8344345476355871 0.5559427473977449 0.03530163865217948 1.0075793426264028 1.0 0.5511070546746731 0.6662508748865169
0.05392017704249742 1.0 0.9892405127595454 0.07445490687335718 0.09161902487138952 0.9922788970812635 1.0 0.1462983524009461 0.07526471663161143
0.2717704727801027 1.0 0.8991241214236708 0.4180978947904572 0.08826627779599933 0.9951940107583334 0.9999999999999998 0.43769374484234025 0.46500575930322285
0.8014334037278833 1.0 0.5812793318150725 0.8668130904104956 0.8165471998068798 1.0093637330118557 1.0 0.813704085282004 1.4912160865995876
0.10777135487386764 1.0 0.9985241992583754 0.13349796876678405 0.10027121859466777 1.0070671180541944 1.0 0.05430859504185323 0.13369527635478015
0.44489406237963963 1.0 0.6867513363088878 0.6628570733837381 0.44294534961801124 0.9711289879548933 1.0 0.7268924281335973 0.9652068199043116
0.021317380997639964 1.0 1.0005802264193842 0.028455009139670393 0.01496217372120129 1.0009574420323393 1.0 0.034070361041029514 0.02843850836578869
0.1599839903936028 1.0 0.9713054569805594 0.2653383308671018 0.061743426317840036 1.0044843918088742 1.0 0.2378354667407425 0.27317702063771326
0.020340697309884664 1.0 0.999370907572317 0.03289094338217927 0.0009817846668695423 0.9999295780528588 1.0 0.035465322472569394 0.03291164785062468
0.008295794591478006 1.0 0.9997561688875886 0.012996031192505284 0.002306344748668133 0.999840607899359 1.0 0.022081729352824844 0.012999200802097318
0.6170084726078848 1.0 0.7426239085664441 0.6843851724220336 0.1511073384861853 0.9994652035540088 1.0 0.6697086907197022 0.9215770789593426
0.0004731093063964304 1.0 0.9999468514528578 0.0006616463900069524 0.0005061707270268495 0.999947092929505 1.0 0.010309911227376446 0.0006616815574204001
0.038290533577645725 1.0 0.9994620045205406 0.04485680670900385 0.0061985666465440535 1.0004343166903993 1.0 0.0327978889531485 0.044880952458540374
0.35115976899156437 1.0 0.9341447656614736 0.38805818911048257 0.18028099681544418 1.0019493366437535 1.0 0.3568943215957217 0.4154154723927572
0.14114307170034354 1.0 0.9737574024936907 0.1929161280453463 0.10794869017171801 0.9931722842861789 1.0000000000000002 0.22758849067723202 0.19811518510802414
0.45305838663425796 1.0 0.7125349272678358 0.70932003694207 0.06049135067080573 0.991958369788497 1.0000000000000002 0.7016366420188016 0.9954880944038869
0.3158713121343991 1.0 0.8225967224418433 0.5171263667120788 0.3227659338615955 0.9716906602300721 1.0 0.5686252124448379 0.6286511392569267
0.17155005536096607 1.0 0.9514446478024202 0.24653345678916663 0.2385489072851634 0.9839647401251181 1.0 0.30781988592053083 0.2591148705903094
0.007892210935590192 1.0 1.000991523372569 0.011654931533362835 0.01146056190428048 1.0010576623125818 1.0 0.044542450131717995 0.011643386843171967
0.08145410424032028 1.0 0.9944327301805195 0.12511860122504384 0.025508078799247023 1.002402499078503 1.0 0.10537336070240083 0.1258190699358126
0.2066775996676043 1.0 0.988287325970944 0.30287393533084067 0.40582936431681343 1.033766941639478 1.0 0.1526045914289633 0.30646344172559514
0.19140862081684842 1.0 0.9451230417639864 0.38299126329151595 0.17112360417858066 1.0246803210304951 1.0 0.32671460929500834 0.4052289980960547
0.8611498497505627 1.0 0.6626875779044514 0.7272367574256655 0.34310247654986514 0.982145884902623 1.0 0.7488959701394657 1.0974051448577493
0.04915715645606756 1.0 1.0014158505949684 0.10353798902442758 0.07308887978977857 1.006349247268134 1.0 0.05323256355694534 0.10339160196327314
0.06069807354977812 1.0 0.9925431149871902 0.09212475602374069 0.036821205421300976 0.9969131024399546 1.0 0.12189407242161265 0.09281688083134772
0.058062369271179 1.0 0.99370714118242 0.09937626972866953 0.013949510351609528 0.998400096729163 1.0 0.11200945300760227 0.10000559079249538
0.3258079669902 1.0 0.8933646281685723 0.41535160608595545 0.21215485373379053 0.9807022665946885 1.0 0.4493324394445926 0.4649295405140903
0.23949283329239895 1.0 0.8764832578598409 0.560247931864396 0.43793905422703994 1.0364714064079414 1.0 0.4814323407202718 0.6391998099682877
0.531673488013226 1.0 0.8452068524650354 0.5910570219427111 0.4550100505948491 1.0169544599771931 1.0 0.5344393104424001 0.6993045787772552
0.05690568305544107 1.0 0.9975603300800696 0.07594656817159068 0.005523697523800564 1.0003527131835204 1.0 0.06980965442216837 0.07613230586815214
0.03210424695449893 1.0 0.997551083491971 0.050571384723162034 0.012666906938611578 0.9988391045778944 1.0 0.06994166014611444 0.050695533852897746
0.19765664175674963 1.0 0.9921781451747494 0.32304388496738695 0.4857641704784905 1.0348796930136908 1.0000000000000002 0.12482999734676724 0.32559060743117874
0.2880746398461753 1.0 0.9535056756811487 0.4008799147146006 0.446105269892965 1.0305729033618114 1.0 0.30137505942568604 0.42042740272964496
0.8761781575869585 1.0 0.6708306132453065 0.6634386842399763 1.0138489518420128 0.9841997103954095 1.0 0.7416106042478939 0.9889809307157736
0.7944728137550172 1.0 0.660117339922567 0.7856905534795573 0.4998851624927102 1.0457147624999614 1.0000000000000002 0.7511624974221985 1.1902286244620086
0.028211206476857004 1.0 0.9985850954547555 0.04477231572451618 0.00432936088250766 0.9996644101242355 1.0000000000000002 0.05317712981740745 0.04483575403669217
0.4911164894353447 1.0 0.8248388552327541 0.6228350200332547 0.5270961095992138 1.0253996049445298 1.0 0.5653679004845602 0.7550990306555119
0.005866278683037641 1.0 0.9998018507546389 0.012175970773056426 0.0011735729689117296 0.999880541252718 1.0000000000000002 0.01990626101504221 0.012178383910638036
0.006995960735614971 1.0 0.9997627779267505 0.008480040217099994 0.0033313964638790193 0.9997989077649985 1.0 0.02178044701532122 0.008482052347143193
0.2272393069072629 1.0 0.9463646359856085 0.30124715932299967 0.07586097085633821 0.9958513024628906 1.0 0.3231005660097594 0.31832038927496525
0.7947370837724289 1.0 0.5786978383795809 0.8151728357177196 0.00555747266539829 0.994753039647956 0.9999999999999998 0.8155420356148421 1.4086329370095718
0.7209282997734732 1.0 0.7315812400011925 0.5943535743078711 0.9441829582748499 0.9747979696263855 1.0 0.6817542733847126 0.8124232030702458
0.10205561197827083 1.0 0.9917386897172272 0.1352451491894041 0.010956459291816913 1.0010556392671506 1.0 0.12827459342347272 0.1363717586010145
0.5365416949798127 1.0 0.8242422705571203 0.6227792263637508 0.5138247180693246 1.0308816954568758 1.0 0.5662372995722226 0.7555778787501435
0.12308238099496824 1.0 0.9805966415582362 0.1646827221714299 0.07780614152969799 0.9933057255710435 1.0 0.19603628889751012 0.1679413483506711
0.06696117107098329 1.0 0.9942036057498511 0.0964837517679476 0.014333768105792951 0.9987535599244397 0.9999999999999999 0.10751367500924822 0.09704627021059468
0.37782239508884624 1.0 0.9082042287364135 0.5669229712616988 0.8718931635338847 1.048019107694401 1.0 0.4185272737890524 0.6242241043630241
0.052508978156925915 1.0 0.99489400305361 0.08555261391855243 0.01523868390777295 0.9985435310360544 1.0000000000000002 0.10092533224103678 0.08599168721086604
0.03865904260997359 1.0 0.997777887015157 0.055399791425286886 0.0075198718684368875 0.9994012997545121 1.0000000000000002 0.06662798348718488 0.05552317018270953
0.07365846124371293 1.0 1.0001298903217266 0.10581714325644209 0.06525094642874849 1.0060195354315136 0.9999999999999999 0.016118235478765577 0.10580340041872194
0.36117010658783244 1.0 0.8731229460368081 0.5436451717464794 0.4003470162810467 1.0151893883599692 1.0 0.48750007292717945 0.6226444674420011
0.29067038457988137 1.0 0.9206207388552585 0.4566156467371208 0.4123754157591309 1.0233450729098326 1.0 0.39045800694773536 0.49598670491053387
0.21663460970639462 1.0 0.9361975932744128 0.3908248982250239 0.15888197574938717 1.0130784593713822 1.0000000000000002 0.3514741332547781 0.41745984077793674
0.36918886631083214 1.0 0.791220234001614 0.5977177628862442 0.08984562453957018 0.994068918163182 0.9999999999999999 0.6115313085251082 0.7554379137440321
0.1047509985486941 1.0 0.998491063258293 0.16081721084454773 0.13586726446956823 1.0099955104337377 1.0 0.05491444794699633 0.16106024055915563
0.2941873043139781 1.0 0.9460016810573322 0.34066860981050345 0.08013998767598338 1.0137896486355957 0.9999999999999999 0.32416171803083343 0.3601141695961292
0.012513895442336921 1.0 1.0008305802008297 0.0205209675747724 0.011851256268582813 1.0010074094936334 1.0 0.04076579773694787 0.020503937410320337
0.4955995357982628 1.0 0.7821612799960673 0.5934808710784258 0.27039819677594945 0.9903932461208887 1.0 0.6230760243139786 0.7587704559875552
0.029420450418684404 1.0 1.0029122089773632 0.05219835857784966 0.04120755669793481 1.0043134488248693 1.0 0.07637341759967467 0.05204678745617687
0.10170233661864468 1.0 0.9907385993444806 0.166471149478204 0.03896728806006374 1.0043348875287288 1.0 0.13578301723314423 0.1680273177893232
